GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Environment,11,0,0,0,4,0,4,0,4,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Run.Summary,0,9,0,0,0,4,0,1,0,1
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,TopLevelItemDescriptor,44,0,2,0,15,0,11,0,10,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,ResourceController.new Runnable() {...},27,0,0,0,6,0,2,0,2,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Descriptor,1446,61,132,4,247,14,121,2,53,2
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,View,1183,129,113,7,258,23,126,7,69,4
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Queue.NotWaitingItem,15,0,0,0,6,0,2,0,2,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Resource,36,129,16,22,4,29,12,16,1,8
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Fingerprint.RangeSet.ConverterImpl,11,81,1,9,1,16,1,9,0,5
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Fingerprint.RangeSet,117,618,18,72,20,131,22,45,8,14
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,StringParameterValue.new VariableResolver() {...},18,0,2,0,3,0,3,0,2,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Slave,439,0,46,0,96,0,55,0,32,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Fingerprint.new CollectionConverter() {...},4,4,0,0,1,2,1,1,1,1
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,WorkspaceListener,8,0,0,0,4,0,4,0,4,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Computer.TerminationRequest,10,0,0,0,4,0,2,0,2,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,PermalinkProjectAction.Permalink,0,64,0,0,0,17,0,2,0,2
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Fingerprint.new AbstractCollection() {...},64,0,4,0,8,0,8,0,6,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,EnvironmentList,57,0,4,0,13,0,9,0,7,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,FreeStyleProject,23,0,0,0,7,0,5,0,5,0
jenkins-core (22-mrt-2016 21:51:03)/jenkins-core/src/main/java,hudson.model,Descriptor.Self,3,0,0,0,1,0,1,0,1,0
