GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
mockito,org.mockito.exceptions.misusing,NullInsteadOfMockException,0,4,0,0,0,2,0,1,0,1
mockito,org.mockito.exceptions.misusing,NotAMockException,0,4,0,0,0,2,0,1,0,1
mockito,org.mockito.exceptions.base,MockitoAssertionError,0,40,0,0,0,10,0,3,0,3
mockito,org.mockito.exceptions.base,MockitoSerializationIssue,0,25,0,0,0,9,0,3,0,3
mockito,org.mockito.exceptions.base,MockitoException,0,28,0,0,0,11,0,4,0,4
mockito,org.mockito.internal.creation,DelegatingMethod,25,57,5,7,3,16,7,10,3,8
mockito,org.mockito.internal.creation,MockSettingsImpl,32,240,3,27,8,59,4,37,1,25
mockito,org.mockito.internal.util.io,IOUtil,51,52,0,4,8,19,1,6,1,4
mockito,org.mockito.internal.invocation,MatchersBinder,6,50,0,6,1,13,0,6,0,3
mockito,org.mockito.internal.invocation,UnusedStubsFinder,0,48,0,6,0,11,0,5,0,2
mockito,org.mockito.internal.invocation,SerializableMethod,71,115,14,14,18,30,12,12,1,9
mockito,org.mockito.internal.invocation,InvocationsFinder,0,251,0,44,0,62,0,35,0,13
mockito,org.mockito.internal.invocation,StubInfoImpl,0,10,0,0,0,4,0,2,0,2
mockito,org.mockito.internal.invocation,InvocationsFinder.RemoveNotMatching,0,15,0,2,0,4,0,3,0,2
mockito,org.mockito.internal.invocation,InvocationsFinder.RemoveUnverifiedInOrder,0,15,0,2,0,4,0,3,0,2
mockito,org.mockito.internal.invocation,ArgumentsProcessor,6,117,2,16,1,17,3,9,1,2
mockito,org.mockito.internal.invocation,InvocationMatcher,0,327,1,51,0,67,1,42,0,17
mockito,org.mockito.internal.invocation,InvocationImpl,18,133,2,14,6,30,6,22,4,16
mockito,org.mockito.internal.invocation,InvocationMarker,0,44,0,4,0,13,0,6,0,4
mockito,org.mockito.internal.invocation,ArgumentsComparator,0,119,2,26,0,23,2,16,0,4
mockito,org.mockito.internal.handler,InvocationNotifierHandler,12,90,0,4,2,27,0,10,0,8
mockito,org.mockito.internal.handler,NullResultGuardian,0,46,0,4,0,13,0,8,0,6
mockito,org.mockito.internal.handler,MockHandlerFactory,0,19,0,0,0,4,0,2,0,2
mockito,org.mockito.internal.handler,MockHandlerImpl,4,164,0,10,1,39,0,12,0,7
mockito,org.mockito.internal,InOrderImpl,4,87,0,4,1,18,0,9,0,7
mockito,org.mockito.internal,MockitoCore,49,349,1,35,10,77,1,36,0,19
